record,year,band,node,collocate,register,title
10.1109/VTC2022-Spring54318.2022.9860839,2022,Neural turn (2018-2022),utterance,predict,instrumental,An LSTM-based Intent Detector for Conversational Recommender Systems
10.1109/VTC2022-Spring54318.2022.9860839,2022,Neural turn (2018-2022),utterance,intent,instrumental,An LSTM-based Intent Detector for Conversational Recommender Systems
10.1109/VTC2022-Spring54318.2022.9860839,2022,Neural turn (2018-2022),dialogue,intent,instrumental,An LSTM-based Intent Detector for Conversational Recommender Systems
10.1109/VTC2022-Spring54318.2022.9860839,2022,Neural turn (2018-2022),dialogue,preference,instrumental,An LSTM-based Intent Detector for Conversational Recommender Systems
E-ConvRec: A Large-Scale Conversational Recommendation Datas,2022,Neural turn (2018-2022),dialogue,profile,instrumental,E-ConvRec: A Large-Scale Conversational Recommendation Dataset for E-Commerce Cu
E-ConvRec: A Large-Scale Conversational Recommendation Datas,2022,Neural turn (2018-2022),utterance,profile,instrumental,E-ConvRec: A Large-Scale Conversational Recommendation Dataset for E-Commerce Cu
E-ConvRec: A Large-Scale Conversational Recommendation Datas,2022,Neural turn (2018-2022),dialogue,preference,instrumental,E-ConvRec: A Large-Scale Conversational Recommendation Dataset for E-Commerce Cu
Subjective Attributes in Conversational Recommendation Syste,2022,Neural turn (2018-2022),conversational,attributes,instrumental,Subjective Attributes in Conversational Recommendation Systems: Challenges and O
CLICK: Contrastive Learning for Injecting Contextual Knowled,2023,LLM/genAI (2023+),conversational,learning,instrumental,CLICK: Contrastive Learning for Injecting Contextual Knowledge to Conversational
CLICK: Contrastive Learning for Injecting Contextual Knowled,2023,LLM/genAI (2023+),conversational,capture,instrumental,CLICK: Contrastive Learning for Injecting Contextual Knowledge to Conversational
CLICK: Contrastive Learning for Injecting Contextual Knowled,2023,LLM/genAI (2023+),conversation,capture,instrumental,CLICK: Contrastive Learning for Injecting Contextual Knowledge to Conversational
CLICK: Contrastive Learning for Injecting Contextual Knowled,2023,LLM/genAI (2023+),conversation,preference,instrumental,CLICK: Contrastive Learning for Injecting Contextual Knowledge to Conversational
CLICK: Contrastive Learning for Injecting Contextual Knowled,2023,LLM/genAI (2023+),conversation,capture,instrumental,CLICK: Contrastive Learning for Injecting Contextual Knowledge to Conversational
CLICK: Contrastive Learning for Injecting Contextual Knowled,2023,LLM/genAI (2023+),conversation,preference,instrumental,CLICK: Contrastive Learning for Injecting Contextual Knowledge to Conversational
CLICK: Contrastive Learning for Injecting Contextual Knowled,2023,LLM/genAI (2023+),conversation,preference,instrumental,CLICK: Contrastive Learning for Injecting Contextual Knowledge to Conversational
CLICK: Contrastive Learning for Injecting Contextual Knowled,2023,LLM/genAI (2023+),dialogue,preference,instrumental,CLICK: Contrastive Learning for Injecting Contextual Knowledge to Conversational
CLICK: Contrastive Learning for Injecting Contextual Knowled,2023,LLM/genAI (2023+),dialogue,preference,instrumental,CLICK: Contrastive Learning for Injecting Contextual Knowledge to Conversational
COLA: Improving Conversational Recommender Systems by Collab,2023,LLM/genAI (2023+),conversation,representation,instrumental,COLA: Improving Conversational Recommender Systems by Collaborative Augmentation
COLA: Improving Conversational Recommender Systems by Collab,2023,LLM/genAI (2023+),conversation,preference,instrumental,COLA: Improving Conversational Recommender Systems by Collaborative Augmentation
COLA: Improving Conversational Recommender Systems by Collab,2023,LLM/genAI (2023+),interactive,modeling,instrumental,COLA: Improving Conversational Recommender Systems by Collaborative Augmentation
COLA: Improving Conversational Recommender Systems by Collab,2023,LLM/genAI (2023+),conversation,representation,instrumental,COLA: Improving Conversational Recommender Systems by Collaborative Augmentation
COLA: Improving Conversational Recommender Systems by Collab,2023,LLM/genAI (2023+),conversation,preference,instrumental,COLA: Improving Conversational Recommender Systems by Collaborative Augmentation
COLA: Improving Conversational Recommender Systems by Collab,2023,LLM/genAI (2023+),conversation,modeling,instrumental,COLA: Improving Conversational Recommender Systems by Collaborative Augmentation
CP-Rec: Contextual Prompting for Conversational Recommender ,2023,LLM/genAI (2023+),interactive,model,instrumental,CP-Rec: Contextual Prompting for Conversational Recommender Systems
CP-Rec: Contextual Prompting for Conversational Recommender ,2023,LLM/genAI (2023+),dialogue,model,instrumental,CP-Rec: Contextual Prompting for Conversational Recommender Systems
CP-Rec: Contextual Prompting for Conversational Recommender ,2023,LLM/genAI (2023+),dialogue,optimize,instrumental,CP-Rec: Contextual Prompting for Conversational Recommender Systems
Conversational Recommender System and Large Language Model A,2023,LLM/genAI (2023+),dialogue,elicit,instrumental,Conversational Recommender System and Large Language Model Are Made for Each Oth
Conversational Recommender System and Large Language Model A,2023,LLM/genAI (2023+),conversational,learn,instrumental,Conversational Recommender System and Large Language Model Are Made for Each Oth
Dynamic Open-book Prompt for Conversational Recommender Syst,2023,LLM/genAI (2023+),dialogue,learning,instrumental,Dynamic Open-book Prompt for Conversational Recommender System
Dynamic Open-book Prompt for Conversational Recommender Syst,2023,LLM/genAI (2023+),dialogue,representation,instrumental,Dynamic Open-book Prompt for Conversational Recommender System
Dynamic Open-book Prompt for Conversational Recommender Syst,2023,LLM/genAI (2023+),dialogue,learning,instrumental,Dynamic Open-book Prompt for Conversational Recommender System
10.1145/3539618.3591795,2023,LLM/genAI (2023+),conversational,data,instrumental,"Exploring User and Item Representation, Justification Generation, and Data Augme"
HutCRS: Hierarchical User-Interest Tracking for Conversation,2023,LLM/genAI (2023+),conversation,attribute,instrumental,HutCRS: Hierarchical User-Interest Tracking for Conversational Recommender Syste
Improving Conversational Recommendation Systems via Bias Ana,2023,LLM/genAI (2023+),conversational,model,instrumental,Improving Conversational Recommendation Systems via Bias Analysis and Language-M
Improving Conversational Recommendation Systems via Bias Ana,2023,LLM/genAI (2023+),conversational,data,instrumental,Improving Conversational Recommendation Systems via Bias Analysis and Language-M
Improving Conversational Recommendation Systems via Bias Ana,2023,LLM/genAI (2023+),conversational,modelling,instrumental,Improving Conversational Recommendation Systems via Bias Analysis and Language-M
Reinforced Target-driven Conversational Promotion,2023,LLM/genAI (2023+),dialogue,predict,instrumental,Reinforced Target-driven Conversational Promotion
Rethinking the Evaluation for Conversational Recommendation ,2023,LLM/genAI (2023+),interaction,simulate,instrumental,Rethinking the Evaluation for Conversational Recommendation in the Era of Large 
Towards Hierarchical Policy Learning for Conversational Reco,2023,LLM/genAI (2023+),conversational,policy,instrumental,Towards Hierarchical Policy Learning for Conversational Recommendation with Hype
Towards Hierarchical Policy Learning for Conversational Reco,2023,LLM/genAI (2023+),conversational,learning,instrumental,Towards Hierarchical Policy Learning for Conversational Recommendation with Hype
Towards Hierarchical Policy Learning for Conversational Reco,2023,LLM/genAI (2023+),conversational,learning,instrumental,Towards Hierarchical Policy Learning for Conversational Recommendation with Hype
Towards Hierarchical Policy Learning for Conversational Reco,2023,LLM/genAI (2023+),conversation,attribute,instrumental,Towards Hierarchical Policy Learning for Conversational Recommendation with Hype
Towards a Unified Conversational Recommendation System: Mult,2023,LLM/genAI (2023+),conversational,learning,instrumental,Towards a Unified Conversational Recommendation System: Multi-task Learning via 
A Goal Interaction Graph Planning Framework for Conversation,2024,LLM/genAI (2023+),conversation,capture,instrumental,A Goal Interaction Graph Planning Framework for Conversational Recommendation
A Goal Interaction Graph Planning Framework for Conversation,2024,LLM/genAI (2023+),interaction,learn,instrumental,A Goal Interaction Graph Planning Framework for Conversational Recommendation
A Goal Interaction Graph Planning Framework for Conversation,2024,LLM/genAI (2023+),interaction,model,instrumental,A Goal Interaction Graph Planning Framework for Conversational Recommendation
Beyond Persuasion: Towards Conversational Recommender System,2024,LLM/genAI (2023+),conversational,model,instrumental,Beyond Persuasion: Towards Conversational Recommender System with Credible Expla
FacetCRS: Multi-Faceted Preference Learning for Pricking Fil,2024,LLM/genAI (2023+),conversational,learning,instrumental,FacetCRS: Multi-Faceted Preference Learning for Pricking Filter Bubbles in Conve
FacetCRS: Multi-Faceted Preference Learning for Pricking Fil,2024,LLM/genAI (2023+),conversational,learning,instrumental,FacetCRS: Multi-Faceted Preference Learning for Pricking Filter Bubbles in Conve
FacetCRS: Multi-Faceted Preference Learning for Pricking Fil,2024,LLM/genAI (2023+),conversation,preference,instrumental,FacetCRS: Multi-Faceted Preference Learning for Pricking Filter Bubbles in Conve
10.1145/3629981,2024,LLM/genAI (2023+),conversational,preference,instrumental,Generating Usage-related Questions for Preference Elicitation in Conversational 
10.1145/3629981,2024,LLM/genAI (2023+),conversational,elicitation,instrumental,Generating Usage-related Questions for Preference Elicitation in Conversational 
10.1145/3629981,2024,LLM/genAI (2023+),conversational,feature,instrumental,Generating Usage-related Questions for Preference Elicitation in Conversational 
HyCoRec: Hypergraph-Enhanced Multi-Preference Learning for A,2024,LLM/genAI (2023+),conversational,learning,instrumental,HyCoRec: Hypergraph-Enhanced Multi-Preference Learning for Alleviating Matthew E
HyCoRec: Hypergraph-Enhanced Multi-Preference Learning for A,2024,LLM/genAI (2023+),conversational,learning,instrumental,HyCoRec: Hypergraph-Enhanced Multi-Preference Learning for Alleviating Matthew E
HyCoRec: Hypergraph-Enhanced Multi-Preference Learning for A,2024,LLM/genAI (2023+),conversational,preference,instrumental,HyCoRec: Hypergraph-Enhanced Multi-Preference Learning for Alleviating Matthew E
HyCoRec: Hypergraph-Enhanced Multi-Preference Learning for A,2024,LLM/genAI (2023+),conversational,predict,instrumental,HyCoRec: Hypergraph-Enhanced Multi-Preference Learning for Alleviating Matthew E
Mitigating Matthew Effect: Multi-Hypergraph Boosted Multi-In,2024,LLM/genAI (2023+),conversational,learning,instrumental,Mitigating Matthew Effect: Multi-Hypergraph Boosted Multi-Interest Self-Supervis
Mitigating Matthew Effect: Multi-Hypergraph Boosted Multi-In,2024,LLM/genAI (2023+),conversational,learning,instrumental,Mitigating Matthew Effect: Multi-Hypergraph Boosted Multi-Interest Self-Supervis
10.1145/3616379,2024,LLM/genAI (2023+),conversational,feedback,instrumental,Multi-Interest Multi-Round Conversational Recommendation System with Fuzzy Feedb
10.1145/3616379,2024,LLM/genAI (2023+),conversational,feedback,instrumental,Multi-Interest Multi-Round Conversational Recommendation System with Fuzzy Feedb
10.1145/3616379,2024,LLM/genAI (2023+),conversational,simulator,instrumental,Multi-Interest Multi-Round Conversational Recommendation System with Fuzzy Feedb
10.1145/3616379,2024,LLM/genAI (2023+),interactive,preference,instrumental,Multi-Interest Multi-Round Conversational Recommendation System with Fuzzy Feedb
